transaction_id,customer_id,product_id,purchase_date,quantity,total_price
TX04994,CUST1665,PROD0037,2024-04-16,4,775.6
TX04995,CUST1665,PROD0063,2025-03-02,2,490.56
TX04996,CUST1666,PROD0020,2023-12-19,3,564.72
TX04997,CUST1666,PROD0124,2024-04-03,5,2183.6
TX04998,CUST1666,PROD0118,2025-06-08,3,167.64
TX04999,CUST1667,PROD0072,2023-06-23,1,142.88
TX05000,CUST1667,PROD0041,2024-06-03,4,333.16
TX05001,CUST1667,PROD0017,2023-08-13,2,664.66
TX05002,CUST1668,PROD0153,2025-07-03,1,158.66
TX05003,CUST1668,PROD0199,2025-01-15,5,1524.6
TX05004,CUST1668,PROD0069,2025-02-26,2,408.6
TX05005,CUST1669,PROD0115,2024-03-03,1,68.09
TX05006,CUST1669,PROD0088,2025-04-08,5,2355.45
TX05007,CUST1669,PROD0160,2023-01-20,2,806.06
TX05008,CUST1670,PROD0047,2023-12-21,1,165.46
TX05009,CUST1670,PROD0102,2025-02-25,2,112.56
TX05010,CUST1670,PROD0115,2024-02-27,1,68.09
TX05011,CUST1671,PROD0124,2023-08-15,4,1746.88
TX05012,CUST1671,PROD0096,2023-08-31,2,542.26
TX05013,CUST1671,PROD0060,2024-03-04,4,1269.6
TX05014,CUST1672,PROD0071,2024-03-21,2,454.12
TX05015,CUST1672,PROD0122,2024-11-26,5,2010.55
TX05016,CUST1672,PROD0082,2024-10-26,4,1166.76
TX05017,CUST1673,PROD0065,2024-09-23,2,786.78
TX05018,CUST1673,PROD0099,2024-12-15,1,417.7
TX05019,CUST1673,PROD0027,2024-04-21,5,687.65
TX05020,CUST1674,PROD0109,2025-07-10,2,13.52
TX05021,CUST1674,PROD0031,2025-02-14,1,127.08
TX05022,CUST1674,PROD0115,2025-04-07,1,68.09
TX05023,CUST1675,PROD0147,2024-12-15,5,2088.45
TX05024,CUST1675,PROD0152,2025-01-16,3,1230.36
TX05025,CUST1675,PROD0041,2025-05-03,3,249.87
TX05026,CUST1676,PROD0036,2025-03-06,2,427.94
TX05027,CUST1676,PROD0070,2024-03-30,2,256.16
TX05028,CUST1676,PROD0016,2025-03-01,1,100.18
TX05029,CUST1677,PROD0017,2025-03-03,2,664.66
TX05030,CUST1677,PROD0091,2025-07-26,3,318.33
TX05031,CUST1677,PROD0177,2023-05-23,3,579.87
TX05032,CUST1678,PROD0003,2024-06-25,3,1114.89
TX05033,CUST1678,PROD0082,2022-12-24,2,583.38
TX05034,CUST1678,PROD0025,2025-06-14,2,331.04
TX05035,CUST1679,PROD0026,2025-07-12,1,411.79
TX05036,CUST1679,PROD0149,2023-02-03,3,671.04
TX05037,CUST1679,PROD0164,2024-06-19,2,616.52
TX05038,CUST1680,PROD0171,2024-05-21,4,179.56
TX05039,CUST1680,PROD0013,2025-05-20,4,1464.88
TX05040,CUST1680,PROD0133,2025-02-05,5,293.3
TX05041,CUST1681,PROD0119,2024-06-25,3,1127.97
TX05042,CUST1681,PROD0164,2023-10-24,4,1233.04
TX05043,CUST1681,PROD0036,2023-01-02,5,1069.85
TX05044,CUST1682,PROD0033,2024-08-30,3,340.68
TX05045,CUST1682,PROD0096,2025-03-19,2,542.26
TX05046,CUST1682,PROD0178,2024-07-12,2,305.62
TX05047,CUST1683,PROD0024,2023-10-16,2,691.28
TX05048,CUST1683,PROD0129,2025-02-14,3,536.46
TX05049,CUST1683,PROD0140,2025-03-11,3,481.17
TX05050,CUST1684,PROD0180,2023-08-05,5,568.05
TX05051,CUST1684,PROD0139,2024-08-13,2,436.98
TX05052,CUST1684,PROD0029,2023-08-17,1,329.44
TX05053,CUST1685,PROD0078,2025-01-11,4,770.36
TX05054,CUST1685,PROD0198,2025-01-26,4,1404.96
TX05055,CUST1685,PROD0139,2025-03-05,1,218.49
TX05056,CUST1686,PROD0111,2024-09-23,4,894.84
TX05057,CUST1686,PROD0127,2025-05-14,5,83.55
TX05058,CUST1686,PROD0163,2025-06-07,2,535.82
TX05059,CUST1687,PROD0054,2024-02-25,2,929.62
TX05060,CUST1687,PROD0061,2025-03-16,5,2265.9
TX05061,CUST1687,PROD0194,2023-11-28,5,124.65
TX05062,CUST1688,PROD0143,2024-02-27,1,151.35
TX05063,CUST1688,PROD0111,2024-09-29,3,671.13
TX05064,CUST1688,PROD0091,2025-01-09,5,530.55
TX05065,CUST1689,PROD0015,2025-03-16,4,1244.68
TX05066,CUST1689,PROD0043,2025-06-07,5,1910.85
TX05067,CUST1689,PROD0088,2025-07-29,3,1413.27
TX05068,CUST1690,PROD0111,2023-09-15,5,1118.55
TX05069,CUST1690,PROD0071,2024-06-19,3,681.18
TX05070,CUST1690,PROD0015,2024-09-10,5,1555.85
TX05071,CUST1691,PROD0092,2025-07-05,5,682.4
TX05072,CUST1691,PROD0189,2024-04-05,2,344.12
TX05073,CUST1691,PROD0135,2024-11-07,5,1525.35
TX05074,CUST1692,PROD0044,2024-02-26,4,610.92
TX05075,CUST1692,PROD0199,2024-02-19,4,1219.68
TX05076,CUST1692,PROD0083,2025-03-06,2,320.46
TX05077,CUST1693,PROD0104,2023-08-31,5,1394.25
TX05078,CUST1693,PROD0045,2025-03-01,3,570.27
TX05079,CUST1693,PROD0005,2023-11-03,4,452.92
TX05080,CUST1694,PROD0124,2025-07-07,5,2183.6
TX05081,CUST1694,PROD0033,2025-01-07,2,227.12
TX05082,CUST1694,PROD0169,2025-02-20,3,668.22
TX05083,CUST1695,PROD0079,2025-05-25,3,1390.89
TX05084,CUST1695,PROD0056,2025-02-10,3,1350.93
TX05085,CUST1695,PROD0200,2024-11-18,1,482.54
TX05086,CUST1696,PROD0150,2025-06-10,5,1196.15
TX05087,CUST1696,PROD0101,2024-07-14,2,818.94
TX05088,CUST1696,PROD0044,2024-06-23,2,305.46
TX05089,CUST1697,PROD0047,2023-09-26,1,165.46
TX05090,CUST1697,PROD0090,2025-06-07,5,1652.0
TX05091,CUST1697,PROD0003,2023-09-27,2,743.26
TX05092,CUST1698,PROD0091,2025-06-30,4,424.44
TX05093,CUST1698,PROD0187,2024-08-22,2,189.92
TX05094,CUST1698,PROD0170,2025-03-01,3,418.5
TX05095,CUST1699,PROD0115,2024-11-21,4,272.36
TX05096,CUST1699,PROD0045,2025-05-07,2,380.18
TX05097,CUST1699,PROD0142,2025-03-28,5,1035.75
TX05098,CUST1700,PROD0195,2023-07-02,1,103.68
TX05099,CUST1700,PROD0065,2025-07-03,1,393.39
TX05100,CUST1700,PROD0047,2024-03-12,2,330.92
TX05101,CUST1701,PROD0042,2022-10-21,1,438.55
TX05102,CUST1701,PROD0063,2022-12-13,3,735.84
TX05103,CUST1701,PROD0071,2025-01-30,5,1135.3
TX05104,CUST1702,PROD0147,2025-04-17,1,417.69
TX05105,CUST1702,PROD0045,2025-05-25,1,190.09
TX05106,CUST1702,PROD0153,2022-09-04,5,793.3
TX05107,CUST1703,PROD0180,2024-12-03,4,454.44
TX05108,CUST1703,PROD0168,2025-01-11,2,489.76
TX05109,CUST1703,PROD0107,2025-05-25,4,987.28
TX05110,CUST1704,PROD0011,2023-01-06,4,203.64
TX05111,CUST1704,PROD0035,2023-04-08,1,80.66
TX05112,CUST1704,PROD0105,2025-05-08,3,913.17
TX05113,CUST1705,PROD0088,2024-10-08,3,1413.27
TX05114,CUST1705,PROD0014,2024-04-26,4,176.04
TX05115,CUST1705,PROD0149,2025-07-20,2,447.36
TX05116,CUST1706,PROD0048,2023-11-01,3,1394.7
TX05117,CUST1706,PROD0018,2024-04-22,1,428.38
TX05118,CUST1706,PROD0123,2024-11-02,1,83.8
TX05119,CUST1707,PROD0184,2024-10-23,1,490.46
TX05120,CUST1707,PROD0060,2024-06-10,1,317.4
TX05121,CUST1707,PROD0158,2025-07-11,1,125.77
TX05122,CUST1708,PROD0148,2025-05-30,3,327.12
TX05123,CUST1708,PROD0057,2024-10-17,2,255.42
TX05124,CUST1708,PROD0063,2023-10-04,5,1226.4
TX05125,CUST1709,PROD0159,2024-03-02,2,780.64
TX05126,CUST1709,PROD0046,2024-03-24,3,1430.94
TX05127,CUST1709,PROD0035,2024-05-09,4,322.64
TX05128,CUST1710,PROD0024,2025-05-31,2,691.28
TX05129,CUST1710,PROD0023,2024-07-02,4,935.28
TX05130,CUST1710,PROD0152,2024-11-01,1,410.12
TX05131,CUST1711,PROD0178,2023-05-21,1,152.81
TX05132,CUST1711,PROD0012,2024-06-03,5,2122.55
TX05133,CUST1711,PROD0108,2025-01-31,2,637.94
TX05134,CUST1712,PROD0119,2025-06-28,1,375.99
TX05135,CUST1712,PROD0125,2022-12-30,3,311.37
TX05136,CUST1712,PROD0169,2022-12-12,4,890.96
TX05137,CUST1713,PROD0072,2024-08-10,4,571.52
TX05138,CUST1713,PROD0103,2025-02-09,1,62.14
TX05139,CUST1713,PROD0029,2024-08-16,4,1317.76
TX05140,CUST1714,PROD0112,2024-09-13,3,29.37
TX05141,CUST1714,PROD0034,2025-05-25,2,498.58
TX05142,CUST1714,PROD0101,2024-10-15,5,2047.35
TX05143,CUST1715,PROD0183,2024-06-20,1,86.7
TX05144,CUST1715,PROD0091,2023-07-02,5,530.55
TX05145,CUST1715,PROD0003,2024-01-06,3,1114.89
TX05146,CUST1716,PROD0059,2024-01-31,2,228.02
TX05147,CUST1716,PROD0119,2024-07-14,3,1127.97
TX05148,CUST1716,PROD0045,2024-07-02,4,760.36
TX05149,CUST1717,PROD0024,2025-07-02,2,691.28
TX05150,CUST1717,PROD0114,2023-08-08,2,586.68
TX05151,CUST1717,PROD0109,2023-06-19,1,6.76
TX05152,CUST1718,PROD0053,2023-11-21,1,266.2
TX05153,CUST1718,PROD0051,2025-07-15,1,384.09
TX05154,CUST1718,PROD0106,2024-05-01,5,1726.55
TX05155,CUST1719,PROD0067,2024-08-30,1,214.67
TX05156,CUST1719,PROD0073,2024-07-01,4,897.4
TX05157,CUST1719,PROD0183,2025-04-02,3,260.1
TX05158,CUST1720,PROD0036,2025-07-18,1,213.97
TX05159,CUST1720,PROD0052,2025-01-08,4,961.04
TX05160,CUST1720,PROD0184,2024-08-04,3,1471.38
TX05161,CUST1721,PROD0071,2025-07-28,2,454.12
TX05162,CUST1721,PROD0074,2023-12-11,4,1311.24
TX05163,CUST1721,PROD0030,2024-04-21,2,464.26
TX05164,CUST1722,PROD0119,2025-03-13,4,1503.96
TX05165,CUST1722,PROD0121,2024-04-17,5,86.35
TX05166,CUST1722,PROD0169,2025-05-19,3,668.22
TX05167,CUST1723,PROD0123,2024-12-01,1,83.8
TX05168,CUST1723,PROD0108,2023-04-29,4,1275.88
TX05169,CUST1723,PROD0193,2024-08-21,2,231.98
TX05170,CUST1724,PROD0065,2025-04-24,2,786.78
TX05171,CUST1724,PROD0155,2024-08-06,5,1537.9
TX05172,CUST1724,PROD0075,2025-01-21,1,463.55
TX05173,CUST1725,PROD0072,2024-11-05,4,571.52
TX05174,CUST1725,PROD0110,2024-02-26,3,1470.0
TX05175,CUST1725,PROD0018,2024-06-05,3,1285.14
TX05176,CUST1726,PROD0026,2025-05-30,4,1647.16
TX05177,CUST1726,PROD0131,2025-06-07,1,62.09
TX05178,CUST1726,PROD0141,2024-08-07,1,450.52
TX05179,CUST1727,PROD0127,2024-12-12,5,83.55
TX05180,CUST1727,PROD0159,2024-10-18,2,780.64
TX05181,CUST1727,PROD0158,2024-06-28,2,251.54
TX05182,CUST1728,PROD0077,2024-08-02,1,433.0
TX05183,CUST1728,PROD0179,2024-12-03,2,542.84
TX05184,CUST1728,PROD0047,2025-03-06,3,496.38
TX05185,CUST1729,PROD0144,2025-06-07,3,639.36
TX05186,CUST1729,PROD0057,2024-10-11,3,383.13
TX05187,CUST1729,PROD0114,2024-07-24,3,880.02
TX05188,CUST1730,PROD0020,2023-06-14,2,376.48
TX05189,CUST1730,PROD0197,2023-04-17,2,672.76
TX05190,CUST1730,PROD0128,2023-03-17,3,502.47
TX05191,CUST1731,PROD0089,2025-04-19,3,897.87
TX05192,CUST1731,PROD0110,2025-04-09,2,980.0
TX05193,CUST1731,PROD0200,2025-06-02,5,2412.7
TX05194,CUST1732,PROD0100,2024-07-28,4,1968.04
TX05195,CUST1732,PROD0147,2024-03-20,5,2088.45
TX05196,CUST1732,PROD0066,2024-04-02,1,51.69
TX05197,CUST1733,PROD0043,2025-01-16,5,1910.85
TX05198,CUST1733,PROD0092,2024-05-24,3,409.44
TX05199,CUST1733,PROD0076,2023-06-07,2,412.34
TX05200,CUST1734,PROD0097,2025-02-14,4,1867.84
TX05201,CUST1734,PROD0195,2023-01-14,5,518.4
TX05202,CUST1734,PROD0036,2024-02-06,5,1069.85
TX05203,CUST1735,PROD0011,2023-10-19,4,203.64
TX05204,CUST1735,PROD0072,2023-06-02,2,285.76
TX05205,CUST1735,PROD0177,2023-11-18,2,386.58
TX05206,CUST1736,PROD0133,2024-06-01,3,175.98
TX05207,CUST1736,PROD0112,2024-07-01,1,9.79
TX05208,CUST1736,PROD0188,2024-02-12,1,167.04
TX05209,CUST1737,PROD0001,2024-02-26,2,120.22
TX05210,CUST1737,PROD0153,2025-03-17,5,793.3
TX05211,CUST1737,PROD0087,2024-11-02,3,1294.8
TX05212,CUST1738,PROD0161,2024-06-13,3,842.76
TX05213,CUST1738,PROD0081,2024-12-05,2,198.0
TX05214,CUST1738,PROD0124,2024-01-18,1,436.72
TX05215,CUST1739,PROD0101,2024-09-24,2,818.94
TX05216,CUST1739,PROD0186,2025-03-13,3,969.48
TX05217,CUST1739,PROD0072,2025-06-16,5,714.4
TX05218,CUST1740,PROD0155,2023-08-23,5,1537.9
TX05219,CUST1740,PROD0005,2024-12-23,2,226.46
TX05220,CUST1740,PROD0009,2024-11-20,4,856.76
TX05221,CUST1741,PROD0137,2024-11-24,4,107.88
TX05222,CUST1741,PROD0020,2024-10-02,1,188.24
TX05223,CUST1741,PROD0068,2025-03-15,3,95.43
TX05224,CUST1742,PROD0126,2024-12-10,4,624.28
TX05225,CUST1742,PROD0166,2024-12-05,1,431.44
TX05226,CUST1742,PROD0163,2024-11-20,3,803.73
TX05227,CUST1743,PROD0057,2023-10-04,5,638.55
TX05228,CUST1743,PROD0117,2024-07-30,3,326.97
TX05229,CUST1743,PROD0130,2025-05-01,3,1472.01
TX05230,CUST1744,PROD0055,2024-10-19,4,637.2
TX05231,CUST1744,PROD0118,2025-02-07,4,223.52
TX05232,CUST1744,PROD0014,2024-08-10,1,44.01
TX05233,CUST1745,PROD0139,2025-01-31,3,655.47
TX05234,CUST1745,PROD0193,2025-06-01,4,463.96
TX05235,CUST1745,PROD0116,2025-01-12,3,1350.0
TX05236,CUST1746,PROD0107,2023-03-17,4,987.28
TX05237,CUST1746,PROD0120,2024-11-30,2,976.44
TX05238,CUST1746,PROD0034,2024-09-26,4,997.16
TX05239,CUST1747,PROD0142,2024-07-16,3,621.45
TX05240,CUST1747,PROD0018,2025-01-14,1,428.38
TX05241,CUST1747,PROD0095,2024-12-26,5,1159.25
TX05242,CUST1748,PROD0096,2025-07-12,5,1355.65
TX05243,CUST1748,PROD0133,2024-10-08,5,293.3
TX05244,CUST1748,PROD0192,2025-04-07,1,375.77
TX05245,CUST1749,PROD0016,2024-10-26,4,400.72
TX05246,CUST1749,PROD0039,2025-03-31,2,723.52
TX05247,CUST1749,PROD0116,2025-03-02,5,2250.0
TX05248,CUST1750,PROD0029,2023-09-12,5,1647.2
TX05249,CUST1750,PROD0003,2023-12-09,3,1114.89
TX05250,CUST1750,PROD0199,2023-07-22,3,914.76
TX05251,CUST1751,PROD0011,2024-08-09,5,254.55
TX05252,CUST1751,PROD0179,2024-08-11,4,1085.68
TX05253,CUST1751,PROD0117,2024-11-14,1,108.99
TX05254,CUST1752,PROD0075,2024-08-31,4,1854.2
TX05255,CUST1752,PROD0061,2024-09-14,4,1812.72
TX05256,CUST1752,PROD0094,2024-04-25,1,464.86
TX05257,CUST1753,PROD0087,2024-06-24,2,863.2
TX05258,CUST1753,PROD0010,2024-12-24,4,446.32
TX05259,CUST1753,PROD0059,2024-03-07,3,342.03
TX05260,CUST1754,PROD0109,2024-03-09,2,13.52
TX05261,CUST1754,PROD0152,2023-10-19,2,820.24
TX05262,CUST1754,PROD0131,2023-10-02,1,62.09
TX05263,CUST1755,PROD0102,2024-02-05,4,225.12
TX05264,CUST1755,PROD0124,2024-06-08,2,873.44
TX05265,CUST1755,PROD0166,2024-10-23,1,431.44
TX05266,CUST1756,PROD0104,2024-10-03,1,278.85
TX05267,CUST1756,PROD0121,2024-06-01,5,86.35
TX05268,CUST1756,PROD0180,2023-12-18,2,227.22
TX05269,CUST1757,PROD0047,2025-01-12,4,661.84
TX05270,CUST1757,PROD0189,2025-07-20,4,688.24
TX05271,CUST1757,PROD0108,2025-01-28,5,1594.85
TX05272,CUST1758,PROD0165,2024-10-16,1,225.73
TX05273,CUST1758,PROD0072,2025-02-23,5,714.4
TX05274,CUST1758,PROD0199,2024-03-11,1,304.92
TX05275,CUST1759,PROD0198,2024-03-23,5,1756.2
TX05276,CUST1759,PROD0132,2023-07-05,5,1461.95
TX05277,CUST1759,PROD0116,2024-04-30,4,1800.0
TX05278,CUST1760,PROD0085,2024-08-05,3,1441.77
TX05279,CUST1760,PROD0056,2023-11-18,5,2251.55
TX05280,CUST1760,PROD0129,2024-07-03,1,178.82
TX05281,CUST1761,PROD0100,2025-01-17,2,984.02
TX05282,CUST1761,PROD0121,2024-04-22,5,86.35
TX05283,CUST1761,PROD0193,2024-03-28,4,463.96
TX05284,CUST1762,PROD0053,2024-08-01,2,532.4
TX05285,CUST1762,PROD0078,2023-08-24,5,962.95
TX05286,CUST1762,PROD0175,2024-06-19,5,179.1
TX05287,CUST1763,PROD0129,2024-12-10,4,715.28
TX05288,CUST1763,PROD0194,2024-05-16,1,24.93
TX05289,CUST1763,PROD0124,2025-01-14,3,1310.16
TX05290,CUST1764,PROD0164,2023-02-23,3,924.78
TX05291,CUST1764,PROD0083,2022-12-23,5,801.15
TX05292,CUST1764,PROD0006,2024-12-01,2,206.84
TX05293,CUST1765,PROD0036,2023-12-06,4,855.88
TX05294,CUST1765,PROD0031,2024-12-17,1,127.08
TX05295,CUST1765,PROD0178,2024-07-17,3,458.43
TX05296,CUST1766,PROD0166,2025-05-13,1,431.44
TX05297,CUST1766,PROD0144,2024-03-29,5,1065.6
TX05298,CUST1766,PROD0109,2024-05-28,4,27.04
TX05299,CUST1767,PROD0175,2025-03-17,1,35.82
TX05300,CUST1767,PROD0186,2024-11-18,4,1292.64
TX05301,CUST1767,PROD0114,2024-10-24,4,1173.36
TX05302,CUST1768,PROD0053,2024-11-20,1,266.2
TX05303,CUST1768,PROD0048,2025-05-24,4,1859.6
TX05304,CUST1768,PROD0016,2024-10-16,2,200.36
TX05305,CUST1769,PROD0148,2023-04-18,4,436.16
TX05306,CUST1769,PROD0174,2023-05-10,2,337.58
TX05307,CUST1769,PROD0004,2025-01-16,5,1069.25
TX05308,CUST1770,PROD0149,2025-04-12,5,1118.4
TX05309,CUST1770,PROD0046,2024-05-20,5,2384.9
TX05310,CUST1770,PROD0197,2025-07-30,1,336.38
TX05311,CUST1771,PROD0173,2024-07-09,2,221.82
TX05312,CUST1771,PROD0146,2024-08-21,4,1146.84
TX05313,CUST1771,PROD0138,2025-06-29,1,262.36
TX05314,CUST1772,PROD0144,2023-11-20,3,639.36
TX05315,CUST1772,PROD0040,2024-03-06,2,346.78
TX05316,CUST1772,PROD0108,2023-09-23,2,637.94
TX05317,CUST1773,PROD0119,2024-11-28,1,375.99
TX05318,CUST1773,PROD0024,2025-01-07,5,1728.2
TX05319,CUST1773,PROD0118,2024-11-27,4,223.52
TX05320,CUST1774,PROD0079,2025-05-27,2,927.26
TX05321,CUST1774,PROD0157,2025-05-28,4,1398.8
TX05322,CUST1774,PROD0068,2024-08-10,5,159.05
TX05323,CUST1775,PROD0075,2023-04-26,2,927.1
TX05324,CUST1775,PROD0041,2025-03-08,5,416.45
TX05325,CUST1775,PROD0008,2022-12-31,5,1903.05
TX05326,CUST1776,PROD0176,2023-01-16,1,452.9
TX05327,CUST1776,PROD0171,2025-07-14,2,89.78
TX05328,CUST1776,PROD0061,2024-03-10,3,1359.54
TX05329,CUST1777,PROD0078,2025-04-06,5,962.95
TX05330,CUST1777,PROD0176,2025-05-06,1,452.9
TX05331,CUST1777,PROD0164,2024-08-21,1,308.26
TX05332,CUST1778,PROD0073,2024-04-07,5,1121.75
TX05333,CUST1778,PROD0092,2025-01-20,5,682.4
TX05334,CUST1778,PROD0199,2023-08-31,4,1219.68
TX05335,CUST1779,PROD0116,2024-01-24,5,2250.0
TX05336,CUST1779,PROD0007,2025-04-05,2,454.72
TX05337,CUST1779,PROD0098,2022-12-13,1,187.92
TX05338,CUST1780,PROD0158,2025-06-29,4,503.08
TX05339,CUST1780,PROD0088,2025-02-03,2,942.18
TX05340,CUST1780,PROD0138,2024-09-19,1,262.36
TX05341,CUST1781,PROD0095,2025-03-05,5,1159.25
TX05342,CUST1781,PROD0067,2024-06-15,2,429.34
TX05343,CUST1781,PROD0156,2024-10-16,3,630.45
TX05344,CUST1782,PROD0060,2023-11-27,3,952.2
TX05345,CUST1782,PROD0144,2024-09-21,2,426.24
TX05346,CUST1782,PROD0132,2025-05-24,1,292.39
TX05347,CUST1783,PROD0179,2025-07-24,1,271.42
TX05348,CUST1783,PROD0038,2024-07-02,4,517.8
TX05349,CUST1783,PROD0178,2024-12-04,5,764.05
TX05350,CUST1784,PROD0029,2024-01-03,5,1647.2
TX05351,CUST1784,PROD0107,2024-10-02,1,246.82
TX05352,CUST1784,PROD0121,2023-11-27,4,69.08
TX05353,CUST1785,PROD0163,2025-05-01,3,803.73
TX05354,CUST1785,PROD0097,2023-12-05,2,933.92
TX05355,CUST1785,PROD0165,2024-09-01,1,225.73
TX05356,CUST1786,PROD0088,2025-05-06,5,2355.45
TX05357,CUST1786,PROD0166,2024-12-18,1,431.44
TX05358,CUST1786,PROD0136,2025-05-27,1,450.25
TX05359,CUST1787,PROD0098,2024-02-27,5,939.6
TX05360,CUST1787,PROD0167,2024-10-24,2,754.26
TX05361,CUST1787,PROD0065,2025-04-29,5,1966.95
TX05362,CUST1788,PROD0024,2025-02-10,2,691.28
TX05363,CUST1788,PROD0085,2023-09-27,4,1922.36
TX05364,CUST1788,PROD0001,2025-01-13,1,60.11
TX05365,CUST1789,PROD0030,2025-07-07,5,1160.65
TX05366,CUST1789,PROD0122,2025-06-20,2,804.22
TX05367,CUST1789,PROD0014,2025-04-22,4,176.04
TX05368,CUST1790,PROD0162,2024-03-28,4,284.0
TX05369,CUST1790,PROD0077,2024-04-11,1,433.0
TX05370,CUST1790,PROD0011,2025-02-27,2,101.82
TX05371,CUST1791,PROD0008,2024-06-08,5,1903.05
TX05372,CUST1791,PROD0132,2025-06-19,1,292.39
TX05373,CUST1791,PROD0162,2024-12-09,5,355.0
TX05374,CUST1792,PROD0164,2024-01-02,2,616.52
TX05375,CUST1792,PROD0017,2023-10-11,4,1329.32
TX05376,CUST1792,PROD0117,2025-04-13,2,217.98
TX05377,CUST1793,PROD0136,2025-01-02,4,1801.0
TX05378,CUST1793,PROD0043,2024-07-27,5,1910.85
TX05379,CUST1793,PROD0154,2025-01-14,2,34.18
TX05380,CUST1794,PROD0167,2024-11-28,3,1131.39
TX05381,CUST1794,PROD0198,2024-09-29,5,1756.2
TX05382,CUST1794,PROD0076,2025-05-05,3,618.51
TX05383,CUST1795,PROD0193,2023-12-09,1,115.99
TX05384,CUST1795,PROD0008,2025-04-09,4,1522.44
TX05385,CUST1795,PROD0170,2024-09-29,2,279.0
TX05386,CUST1796,PROD0133,2023-07-29,5,293.3
TX05387,CUST1796,PROD0130,2023-07-16,3,1472.01
TX05388,CUST1796,PROD0169,2024-10-14,5,1113.7
TX05389,CUST1797,PROD0048,2024-08-15,4,1859.6
TX05390,CUST1797,PROD0165,2024-05-07,3,677.19
TX05391,CUST1797,PROD0166,2024-06-30,1,431.44
TX05392,CUST1798,PROD0020,2025-02-25,1,188.24
TX05393,CUST1798,PROD0108,2024-04-20,4,1275.88
TX05394,CUST1798,PROD0139,2025-01-17,5,1092.45
TX05395,CUST1799,PROD0176,2024-04-13,5,2264.5
TX05396,CUST1799,PROD0029,2025-02-01,4,1317.76
TX05397,CUST1799,PROD0185,2025-05-28,1,297.99
TX05398,CUST1800,PROD0044,2025-05-01,4,610.92
TX05399,CUST1800,PROD0121,2024-07-08,2,34.54
TX05400,CUST1800,PROD0104,2023-07-06,1,278.85
TX05401,CUST1801,PROD0143,2024-03-14,2,302.7
TX05402,CUST1801,PROD0009,2025-03-28,1,214.19
TX05403,CUST1801,PROD0136,2025-01-12,2,900.5
TX05404,CUST1802,PROD0160,2023-12-05,1,403.03
TX05405,CUST1802,PROD0031,2024-01-26,2,254.16
TX05406,CUST1802,PROD0117,2025-04-13,4,435.96
TX05407,CUST1803,PROD0050,2024-09-01,3,1101.87
TX05408,CUST1803,PROD0173,2025-01-11,3,332.73
TX05409,CUST1803,PROD0068,2025-07-05,2,63.62
TX05410,CUST1804,PROD0084,2025-03-05,2,482.02
TX05411,CUST1804,PROD0153,2025-02-18,3,475.98
TX05412,CUST1804,PROD0098,2025-06-15,3,563.76
TX05413,CUST1805,PROD0134,2024-07-25,1,365.63
TX05414,CUST1805,PROD0175,2024-10-16,1,35.82
TX05415,CUST1805,PROD0125,2023-08-08,2,207.58
TX05416,CUST1806,PROD0003,2024-11-28,3,1114.89
TX05417,CUST1806,PROD0189,2023-11-29,2,344.12
TX05418,CUST1806,PROD0192,2024-06-06,3,1127.31
TX05419,CUST1807,PROD0042,2024-08-10,2,877.1
TX05420,CUST1807,PROD0169,2023-09-15,4,890.96
TX05421,CUST1807,PROD0096,2023-12-30,5,1355.65
TX05422,CUST1808,PROD0005,2023-09-25,2,226.46
TX05423,CUST1808,PROD0150,2024-09-18,2,478.46
TX05424,CUST1808,PROD0024,2024-10-05,4,1382.56
TX05425,CUST1809,PROD0094,2023-09-26,2,929.72
TX05426,CUST1809,PROD0064,2024-08-16,5,2340.4
TX05427,CUST1809,PROD0003,2023-08-07,3,1114.89
TX05428,CUST1810,PROD0146,2023-08-14,1,286.71
TX05429,CUST1810,PROD0116,2025-05-14,2,900.0
TX05430,CUST1810,PROD0104,2024-03-07,5,1394.25
TX05431,CUST1811,PROD0097,2024-05-25,4,1867.84
TX05432,CUST1811,PROD0167,2025-05-22,1,377.13
TX05433,CUST1811,PROD0195,2024-03-21,2,207.36
TX05434,CUST1812,PROD0194,2024-07-03,4,99.72
TX05435,CUST1812,PROD0076,2024-08-20,3,618.51
TX05436,CUST1812,PROD0063,2024-10-10,2,490.56
TX05437,CUST1813,PROD0196,2024-12-02,1,80.43
TX05438,CUST1813,PROD0177,2025-01-22,3,579.87
TX05439,CUST1813,PROD0079,2024-09-23,3,1390.89
TX05440,CUST1814,PROD0057,2023-06-10,4,510.84
TX05441,CUST1814,PROD0179,2023-05-02,3,814.26
TX05442,CUST1814,PROD0196,2024-02-26,5,402.15
TX05443,CUST1815,PROD0193,2025-01-15,5,579.95
TX05444,CUST1815,PROD0021,2024-08-31,4,548.6
TX05445,CUST1815,PROD0180,2023-09-08,3,340.83
TX05446,CUST1816,PROD0200,2023-09-23,1,482.54
TX05447,CUST1816,PROD0072,2024-03-08,2,285.76
TX05448,CUST1816,PROD0174,2024-06-07,4,675.16
TX05449,CUST1817,PROD0180,2025-01-21,5,568.05
TX05450,CUST1817,PROD0070,2025-06-11,2,256.16
TX05451,CUST1817,PROD0131,2024-07-18,1,62.09
TX05452,CUST1818,PROD0091,2023-10-29,4,424.44
TX05453,CUST1818,PROD0184,2025-01-09,4,1961.84
TX05454,CUST1818,PROD0146,2024-02-27,2,573.42
